08/01/2020, 20:36:47, 85.00
08/01/2020, 20:36:50, 26.81
08/01/2020, 20:36:54, 26.69
08/01/2020, 20:36:58, 26.56
08/01/2020, 20:37:01, 26.50
08/01/2020, 20:37:05, 26.37
08/01/2020, 20:37:09, 26.31
08/01/2020, 20:37:12, 26.19
08/01/2020, 20:37:16, 26.12
08/01/2020, 20:37:19, 26.00
08/01/2020, 20:37:23, 25.87
08/01/2020, 20:37:27, 25.81
08/01/2020, 20:37:30, 25.75
08/01/2020, 20:37:34, 25.62
08/01/2020, 20:37:38, 25.62
08/01/2020, 20:37:41, 25.50
08/01/2020, 20:37:45, 25.44
08/01/2020, 20:37:49, 25.44
08/01/2020, 20:37:52, 25.37
08/01/2020, 20:37:56, 25.31
08/01/2020, 20:38:00, 25.31
08/01/2020, 20:38:03, 25.25
08/01/2020, 20:38:07, 25.19
08/01/2020, 20:38:11, 25.12
08/01/2020, 20:38:14, 25.00
08/01/2020, 20:38:18, 25.00
08/01/2020, 20:38:22, 25.00
08/01/2020, 20:38:25, 24.94
08/01/2020, 20:38:29, 24.94
08/01/2020, 20:38:33, 24.87
08/01/2020, 20:38:36, 24.81
08/01/2020, 20:38:40, 24.81
08/01/2020, 20:38:44, 24.75
08/01/2020, 20:38:47, 24.69
08/01/2020, 20:38:51, 24.69
08/01/2020, 20:38:55, 24.62
08/01/2020, 20:38:58, 24.62
08/01/2020, 20:39:02, 24.62
08/01/2020, 20:39:06, 24.62
08/01/2020, 20:39:09, 24.56
08/01/2020, 20:39:13, 24.50
08/01/2020, 20:39:17, 24.50
08/01/2020, 20:39:20, 24.44
08/01/2020, 20:39:24, 24.44
08/01/2020, 20:39:28, 24.37
08/01/2020, 20:39:31, 24.37
08/01/2020, 20:39:35, 24.37
08/01/2020, 20:39:39, 24.31
08/01/2020, 20:39:42, 24.37
08/01/2020, 20:39:46, 24.31
08/01/2020, 20:39:49, 24.31
08/01/2020, 20:39:53, 24.31
08/01/2020, 20:39:57, 24.31
08/01/2020, 20:40:00, 24.31
08/01/2020, 20:40:04, 24.25
08/01/2020, 20:40:08, 24.25
08/01/2020, 20:40:11, 24.25
08/01/2020, 20:40:15, 24.25
08/01/2020, 20:40:19, 24.25
08/01/2020, 20:40:22, 24.25
08/01/2020, 20:40:26, 24.25
08/01/2020, 20:40:30, 24.19
08/01/2020, 20:40:33, 24.19
08/01/2020, 20:40:37, 24.19
08/01/2020, 20:40:41, 24.19
08/01/2020, 20:40:44, 24.19
08/01/2020, 20:40:48, 24.19
08/01/2020, 20:40:52, 24.19
08/01/2020, 20:40:55, 24.19
08/01/2020, 20:40:59, 24.19
08/01/2020, 20:41:03, 24.19
08/01/2020, 20:41:06, 24.19
08/01/2020, 20:41:10, 24.19
08/01/2020, 20:41:14, 24.19
08/01/2020, 20:41:17, 24.19
08/01/2020, 20:41:21, 24.19
08/01/2020, 20:41:25, 24.19
