09/02/2020, 00:00:02, 22.06
09/02/2020, 00:00:05, 22.06
09/02/2020, 00:00:08, 22.06
09/02/2020, 00:00:10, 22.06
09/02/2020, 00:00:13, 22.06
09/02/2020, 00:00:16, 22.06
09/02/2020, 00:00:19, 22.06
09/02/2020, 00:00:22, 22.06
09/02/2020, 00:00:25, 22.06
09/02/2020, 00:00:28, 22.06
09/02/2020, 00:00:31, 22.06
09/02/2020, 00:00:34, 22.06
09/02/2020, 00:00:36, 22.06
09/02/2020, 00:00:39, 22.06
09/02/2020, 00:00:42, 22.06
09/02/2020, 00:00:45, 22.06
09/02/2020, 00:00:48, 22.06
09/02/2020, 00:00:51, 22.06
09/02/2020, 00:00:54, 22.06
09/02/2020, 00:00:57, 22.06
09/02/2020, 00:01:00, 22.06
09/02/2020, 00:01:02, 22.06
09/02/2020, 00:01:05, 22.00
09/02/2020, 00:01:08, 22.06
09/02/2020, 00:01:11, 22.06
09/02/2020, 00:01:14, 22.06
09/02/2020, 00:01:17, 22.06
09/02/2020, 00:01:20, 22.00
09/02/2020, 00:01:23, 22.00
09/02/2020, 00:01:26, 22.06
09/02/2020, 00:01:28, 22.06
09/02/2020, 00:01:31, 22.06
09/02/2020, 00:01:34, 22.06
09/02/2020, 00:01:37, 22.06
09/02/2020, 00:01:40, 22.06
09/02/2020, 00:01:43, 22.06
09/02/2020, 00:01:46, 22.06
09/02/2020, 00:01:49, 22.06
09/02/2020, 00:01:52, 22.06
09/02/2020, 00:01:54, 22.06
09/02/2020, 00:01:57, 22.00
09/02/2020, 00:02:00, 22.06
09/02/2020, 00:02:03, 22.06
09/02/2020, 00:02:06, 22.06
09/02/2020, 00:02:09, 22.00
09/02/2020, 00:02:12, 22.06
09/02/2020, 00:02:15, 22.00
09/02/2020, 00:02:18, 22.00
09/02/2020, 00:02:20, 22.06
09/02/2020, 00:02:23, 22.06
09/02/2020, 00:02:26, 22.06
09/02/2020, 00:02:29, 22.00
09/02/2020, 00:02:32, 22.06
09/02/2020, 00:02:35, 22.06
09/02/2020, 00:02:38, 22.06
09/02/2020, 00:02:41, 22.06
09/02/2020, 00:02:44, 22.00
09/02/2020, 00:02:46, 22.00
09/02/2020, 00:02:49, 22.06
09/02/2020, 00:02:52, 22.06
09/02/2020, 00:02:55, 22.00
09/02/2020, 00:02:58, 22.00
09/02/2020, 00:03:01, 22.06
